Response ID,Gender,Industry,Year,Occupation,Policy,HowmuchWork,WhichDays,AllowRemote,Encouraged,WellPrepared,Common,Permission,Collaborate
1275,Male,Health Care and Social Assistance,1958,"Managers - Chief Executives, General Managers and Legislators",5,5,5,5,5,5,5,5,5
1276,Male,"Transport, Postal and Warehousing",1957,Machinery operators and drivers - Road and Rail Drivers,3,3,1,4,2,3,2,4,2
1277,Male,Wholesale Trade,1959,Sales workers - Sales Assistants and Salespersons,5,5,5,5,1,5,1,5,5
1278,Male,Education and Training,1969,Professionals - Education Professionals,3,1,1,5,4,1,5,4,4
1279,Male,Financial and Insurance,1998,"Professionals - Business, Human Resource and Marketing Professionals",1,2,2,4,2,1,2,2,5
1280,Female,Health Care and Social Assistance,1964,"Managers - Hospitality, Retail and Service Managers",3,5,5,3,4,1,3,4,4
1281,Male,Public Administration and Safety,1964,"Managers - Chief Executives, General Managers and Legislators",5,5,5,5,3,2,2,3,2
1282,Male,"Professional, Scientific and Technical",1995,Professionals - Health Professionals,5,5,5,5,4,2,4,5,2
1283,Female,Information Media and Telecommunications,1961,Professionals - ICT Professionals,4,2,2,3,4,4,4,3,4
1284,Male,Information Media and Telecommunications,1978,Community and personal service workers - Protective Service Workers,5,4,5,4,5,4,5,5,4
1285,Male,Information Media and Telecommunications,1978,Community and personal service workers - Protective Service Workers,5,5,4,5,4,4,5,4,5
1286,Male,Arts and Recreation,1957,Clerical and administrative workers - Clerical and Office Support Workers,5,5,5,3,5,5,5,5,5
1287,Male,Other Services,1959,"Professionals - Design, Engineering, Science and Transport Professionals",5,5,5,4,5,4,4,5,5
1288,Female,"Professional, Scientific and Technical",1983,"Professionals - Business, Human Resource and Marketing Professionals",4,2,2,4,4,4,4,5,4
1289,Male,Financial and Insurance,1984,Managers - Specialist Managers,5,5,5,5,5,5,3,5,5
1290,Female,Education and Training,1976,Professionals - Education Professionals,1,1,1,1,1,4,1,1,5
1291,Female,Construction,1990,Clerical and administrative workers - Office Managers and Program Administrators,1,1,1,5,1,5,5,1,5
1292,Male,"Professional, Scientific and Technical",1981,"Professionals - Design, Engineering, Science and Transport Professionals",5,5,5,2,5,5,5,5,5
1293,Male,"Agriculture, Forestry and Fishing",1962,Technicians and trades workers - Other Technicians and Trades Workers,5,5,5,3,3,4,4,4,3
1294,Male,Financial and Insurance,1986,Clerical and administrative workers - Numerical Clerks,5,5,5,1,3,4,4,4,4
1295,Male,Administrative and Support,1987,Community and personal service workers - Carers and Aides,4,3,4,3,4,4,3,1,4
1296,Female,"Professional, Scientific and Technical",1983,"Professionals - Business, Human Resource and Marketing Professionals",4,2,2,4,4,4,5,5,4
1297,Female,Public Administration and Safety,1971,Managers - Specialist Managers,3,4,4,4,1,3,1,1,3
1298,Female,Education and Training,1965,Clerical and administrative workers - General Clerical Workers,1,1,1,1,4,4,5,4,4
1299,Female,Public Administration and Safety,1972,"Managers - Chief Executives, General Managers and Legislators",5,5,5,5,5,4,4,4,5
1300,Female,Education and Training,1965,Professionals - Education Professionals,1,1,1,1,2,1,2,2,5
1301,Female,"Professional, Scientific and Technical",1971,"Professionals - Legal, Social and Welfare Professionals",3,3,4,3,5,4,5,5,1
1302,Male,Information Media and Telecommunications,1980,"Managers - Chief Executives, General Managers and Legislators",5,5,5,5,5,5,5,5,5
1303,Male,Financial and Insurance,1999,Managers - Specialist Managers,4,5,5,3,4,5,4,5,5
1304,Female,Accommodation and Food,1957,"Managers - Chief Executives, General Managers and Legislators",5,5,5,2,4,4,2,5,4
1305,Male,Health Care and Social Assistance,1969,Professionals - Health Professionals,3,3,4,2,1,1,4,3,3
1306,Female,Wholesale Trade,1969,Sales workers - Sales Support Workers,5,2,2,2,5,5,5,5,5
1307,Female,"Rental, Hiring and Real Estate",1970,Clerical and administrative workers - Other Clerical and Administrative Workers,5,2,2,5,2,5,3,5,2
1308,Female,Administrative and Support,1973,Community and personal service workers - Health and Welfare Support Workers,5,5,5,5,2,5,2,5,5
1309,Male,Health Care and Social Assistance,1975,Professionals - Health Professionals,2,4,4,3,2,2,1,2,4
1310,Female,Accommodation and Food,1979,Labourers - Cleaners and Laundry Workers,3,3,2,1,4,3,4,4,4
1311,Female,Information Media and Telecommunications,1963,Professionals - ICT Professionals,5,5,4,1,5,5,5,5,5
1312,Female,"Electricity, Gas, Water and Waste",1972,"Professionals - Design, Engineering, Science and Transport Professionals",5,5,5,4,5,5,5,5,5
1313,Female,Other Services,1962,Professionals - ICT Professionals,5,5,5,5,5,5,5,5,5
1314,Female,Administrative and Support,2000,Professionals - Education Professionals,4,3,5,5,4,5,5,5,5
1315,Female,"Professional, Scientific and Technical",1962,Technicians and trades workers - Other Technicians and Trades Workers,5,5,4,4,3,4,4,4,4
1316,Male,Retail Trade,1968,Machinery operators and drivers - Road and Rail Drivers,4,2,2,4,4,3,3,3,3
1317,Male,Financial and Insurance,1972,Clerical and administrative workers - Office Managers and Program Administrators,4,4,2,4,5,5,5,4,5
1318,Male,"Electricity, Gas, Water and Waste",1966,Managers - Specialist Managers,5,5,5,3,5,5,4,4,5
1319,Male,"Transport, Postal and Warehousing",1962,Managers - Specialist Managers,4,4,5,4,4,5,5,5,5
1320,Male,Financial and Insurance,1973,Managers - Specialist Managers,1,1,1,5,2,4,5,2,4
1321,Male,Other Services,1961,"Professionals - Business, Human Resource and Marketing Professionals",3,5,5,2,5,5,3,5,5
1322,Male,Information Media and Telecommunications,1960,Professionals - ICT Professionals,5,5,5,5,3,4,4,5,5
1323,Male,Public Administration and Safety,1964,"Professionals - Legal, Social and Welfare Professionals",3,2,2,5,2,2,2,3,4
1324,Male,Other Services,1969,Labourers - Factory Process Workers,5,1,1,4,5,4,5,5,1
1325,Male,Financial and Insurance,1986,"Professionals - Business, Human Resource and Marketing Professionals",4,4,4,2,3,5,4,5,4
1326,Male,Financial and Insurance,1970,Managers - Specialist Managers,5,5,4,4,5,5,5,5,5
1327,Female,Administrative and Support,1966,Clerical and administrative workers - Clerical and Office Support Workers,5,4,4,5,2,5,2,5,5
1328,Female,Arts and Recreation,1976,Clerical and administrative workers - Office Managers and Program Administrators,2,1,1,5,3,4,4,2,4
1329,Male,Other Services,1980,"Managers - Chief Executives, General Managers and Legislators",5,5,5,5,5,5,5,5,5
1330,Female,Other Services,1984,"Managers - Chief Executives, General Managers and Legislators",5,4,5,4,4,4,5,5,5
1331,Male,Education and Training,1990,Professionals - Education Professionals,3,3,3,3,3,3,3,3,3
1332,Male,Public Administration and Safety,1972,Managers - Specialist Managers,4,2,2,4,4,2,4,4,2
1333,Female,"Transport, Postal and Warehousing",1961,Clerical and administrative workers - Personal Assistants and Secretaries,5,3,4,2,4,5,4,4,4
1334,Male,"Professional, Scientific and Technical",1976,"Professionals - Design, Engineering, Science and Transport Professionals",1,1,1,2,2,2,4,2,4
1335,Male,"Agriculture, Forestry and Fishing",1957,Managers - Farmers and Farm Managers,2,2,2,2,4,4,4,5,5
1336,Female,Health Care and Social Assistance,1968,Community and personal service workers - Carers and Aides,5,3,3,5,4,5,5,4,5
1337,Female,Retail Trade,1975,Clerical and administrative workers - Clerical and Office Support Workers,4,4,4,3,4,4,3,3,3
1338,Female,Arts and Recreation,1989,"Managers - Hospitality, Retail and Service Managers",3,4,4,4,2,4,4,4,4
1339,Female,Arts and Recreation,1987,Professionals - Arts and Media Professionals,4,4,4,4,4,2,4,3,3
1340,Female,"Electricity, Gas, Water and Waste",1981,Technicians and trades workers - Automotive and Engineering Trades Workers,4,4,5,5,4,4,5,4,5
1341,Male,Information Media and Telecommunications,1979,Professionals - ICT Professionals,4,4,4,4,4,4,4,4,4
1342,Male,Administrative and Support,1977,"Professionals - Business, Human Resource and Marketing Professionals",5,5,5,4,5,5,4,5,5
1343,Male,Other Services,1979,Managers - Specialist Managers,4,4,4,4,4,4,4,4,4
1344,Male,Information Media and Telecommunications,1977,"Managers - Chief Executives, General Managers and Legislators",3,3,3,3,3,3,3,3,3
1345,Male,Information Media and Telecommunications,1980,"Managers - Chief Executives, General Managers and Legislators",4,5,5,3,4,4,4,5,4
1346,Female,Retail Trade,2000,Community and personal service workers - Health and Welfare Support Workers,5,5,5,5,3,5,3,5,5
1347,Female,Health Care and Social Assistance,1977,Professionals - Health Professionals,4,4,5,3,4,3,5,5,5
1348,Male,Construction,1981,"Managers - Chief Executives, General Managers and Legislators",4,4,5,5,3,2,2,4,2
1349,Female,Education and Training,1983,"Managers - Chief Executives, General Managers and Legislators",4,4,3,3,3,4,4,4,4
1350,Male,Financial and Insurance,1981,Managers - Farmers and Farm Managers,3,4,3,3,3,4,4,3,3
1351,Female,Retail Trade,1995,Clerical and administrative workers - Clerical and Office Support Workers,5,1,5,5,4,4,4,2,2
1352,Male,Financial and Insurance,1982,"Professionals - Business, Human Resource and Marketing Professionals",5,5,5,2,3,5,5,5,4
1353,Female,"Transport, Postal and Warehousing",1978,"Professionals - Business, Human Resource and Marketing Professionals",2,2,2,4,4,5,4,4,5
1354,Male,"Professional, Scientific and Technical",1986,Professionals - ICT Professionals,5,5,5,1,5,4,5,5,5
1355,Male,Information Media and Telecommunications,1979,Community and personal service workers - Carers and Aides,5,4,4,5,5,5,4,4,5
1356,Male,Financial and Insurance,1985,Professionals - ICT Professionals,4,4,2,4,4,2,4,4,4
1357,Male,"Professional, Scientific and Technical",1979,Professionals - ICT Professionals,4,4,4,4,5,5,5,5,5
1358,Male,Information Media and Telecommunications,1977,Professionals - ICT Professionals,4,3,3,5,3,3,3,3,3
1359,Male,Public Administration and Safety,1981,Managers - Specialist Managers,1,3,4,2,1,3,2,2,5
1360,Female,Health Care and Social Assistance,1984,"Managers - Chief Executives, General Managers and Legislators",5,4,4,5,3,2,1,1,4
1361,Female,Public Administration and Safety,1978,"Professionals - Business, Human Resource and Marketing Professionals",4,3,3,4,4,2,4,4,4
1362,Male,Manufacturing,1981,"Managers - Chief Executives, General Managers and Legislators",4,5,5,2,5,5,4,4,5
1363,Male,"Professional, Scientific and Technical",1977,"Professionals - Design, Engineering, Science and Transport Professionals",5,5,5,3,5,3,5,5,4
1364,Male,Arts and Recreation,1977,"Managers - Chief Executives, General Managers and Legislators",5,5,5,3,5,5,5,3,2
1365,Female,Other Services,1995,Sales workers - Sales Representatives and Agents,5,5,5,4,3,5,5,5,5
1366,Male,Wholesale Trade,1968,Sales workers - Sales Support Workers,4,3,5,4,4,4,3,4,2
1367,Male,"Professional, Scientific and Technical",1982,"Professionals - Business, Human Resource and Marketing Professionals",4,2,2,3,4,4,4,4,4
1368,Female,Manufacturing,1990,Professionals - Education Professionals,4,3,4,4,4,5,4,4,4
1369,Female,Construction,1996,Sales workers - Sales Representatives and Agents,5,5,5,5,5,5,5,5,5
1370,Female,Construction,1997,"Managers - Chief Executives, General Managers and Legislators",5,5,4,5,4,4,4,4,5
1371,Male,Public Administration and Safety,1991,Clerical and administrative workers - Other Clerical and Administrative Workers,4,2,2,5,5,4,2,2,5
1372,Male,Manufacturing,1977,Managers - Specialist Managers,5,4,5,4,5,4,5,5,4
1373,Male,"Professional, Scientific and Technical",1986,Professionals - ICT Professionals,3,2,4,3,4,4,4,5,4
1374,Female,Information Media and Telecommunications,1990,Clerical and administrative workers - Clerical and Office Support Workers,5,4,4,4,5,4,4,5,4
1375,Female,Health Care and Social Assistance,1977,Professionals - Health Professionals,4,4,5,4,5,3,4,4,3
1376,Male,Retail Trade,1980,"Managers - Chief Executives, General Managers and Legislators",4,5,5,4,5,4,5,5,4
1377,Male,Financial and Insurance,1992,Professionals - Arts and Media Professionals,3,3,3,4,4,4,4,4,4
1378,Male,Manufacturing,1990,"Professionals - Business, Human Resource and Marketing Professionals",3,3,3,2,3,3,3,3,3
1379,Male,Wholesale Trade,1986,"Professionals - Business, Human Resource and Marketing Professionals",4,3,3,4,2,3,2,3,2
1380,Female,Health Care and Social Assistance,1985,Sales workers - Sales Assistants and Salespersons,5,5,5,3,4,4,4,4,4
1381,Female,Education and Training,1991,Professionals - Education Professionals,3,3,3,3,3,3,3,3,3
1382,Female,Health Care and Social Assistance,1957,Professionals - Health Professionals,4,1,1,4,5,4,4,3,3
1383,Male,Information Media and Telecommunications,1985,Professionals - ICT Professionals,4,1,2,5,4,3,4,4,4
1384,Female,Administrative and Support,1999,Technicians and trades workers - Automotive and Engineering Trades Workers,3,4,4,2,5,5,5,3,5
1385,Male,Other Services,1976,Managers - Specialist Managers,4,5,4,4,4,4,5,5,4
1386,Female,Other Services,1982,"Managers - Chief Executives, General Managers and Legislators",4,4,4,5,5,5,1,4,5
1387,Male,Information Media and Telecommunications,1980,Professionals - Arts and Media Professionals,4,3,4,4,4,4,4,4,3
1388,Male,Manufacturing,1983,Managers - Specialist Managers,4,4,5,4,4,4,4,4,4
1389,Male,Administrative and Support,1989,"Managers - Chief Executives, General Managers and Legislators",5,5,5,2,4,5,4,2,3
1390,Male,Retail Trade,1985,Sales workers - Sales Representatives and Agents,5,4,4,5,5,4,5,5,4
1391,Female,Financial and Insurance,1977,Clerical and administrative workers - Personal Assistants and Secretaries,5,4,4,4,3,5,2,4,4
1392,Male,Other Services,1984,"Professionals - Business, Human Resource and Marketing Professionals",4,3,3,4,3,5,5,4,2
1393,Male,Financial and Insurance,1979,Clerical and administrative workers - General Clerical Workers,5,4,4,3,5,5,4,5,5
1394,Female,"Electricity, Gas, Water and Waste",1989,"Professionals - Design, Engineering, Science and Transport Professionals",4,2,2,2,5,4,5,5,4
1395,Female,Other Services,1996,"Professionals - Business, Human Resource and Marketing Professionals",5,5,5,3,5,5,5,5,5
1396,Female,Financial and Insurance,1995,"Professionals - Business, Human Resource and Marketing Professionals",3,4,4,2,4,4,4,4,4
1397,Female,Financial and Insurance,1990,"Professionals - Business, Human Resource and Marketing Professionals",5,5,5,5,5,5,5,5,5
1398,Female,Education and Training,1991,Professionals - Education Professionals,4,5,5,5,2,4,5,4,4
1399,Female,Financial and Insurance,1991,Clerical and administrative workers - Office Managers and Program Administrators,1,1,1,5,1,4,4,2,4
1400,Female,"Professional, Scientific and Technical",1993,Clerical and administrative workers - General Clerical Workers,5,5,5,2,5,5,5,5,5
1401,Female,Health Care and Social Assistance,1979,Managers - Specialist Managers,5,5,5,5,5,5,3,5,5
1402,Female,"Professional, Scientific and Technical",1992,Professionals - Health Professionals,5,5,1,1,5,5,5,5,5
1403,Female,"Rental, Hiring and Real Estate",1982,Sales workers - Sales Support Workers,4,2,4,4,2,5,4,4,5
1404,Female,Information Media and Telecommunications,1993,Professionals - ICT Professionals,4,4,4,4,4,4,4,4,4
1405,Female,"Professional, Scientific and Technical",1982,"Professionals - Legal, Social and Welfare Professionals",3,4,2,5,3,4,3,2,4
1406,Female,"Agriculture, Forestry and Fishing",1980,"Professionals - Business, Human Resource and Marketing Professionals",4,3,4,3,3,3,4,4,3
1407,Female,Financial and Insurance,1976,Managers - Specialist Managers,4,4,4,4,3,2,1,4,4
1408,Female,Health Care and Social Assistance,1979,"Professionals - Legal, Social and Welfare Professionals",2,3,5,4,3,2,2,3,4
1409,Female,"Professional, Scientific and Technical",1962,Clerical and administrative workers - Clerical and Office Support Workers,5,4,2,5,3,5,3,5,5
1410,Female,"Transport, Postal and Warehousing",1988,"Professionals - Business, Human Resource and Marketing Professionals",4,4,4,4,5,4,2,3,5
1411,Female,Other Services,1998,Managers - Specialist Managers,3,1,5,5,1,1,4,2,4
1412,I would rather not say,Construction,1985,"Professionals - Business, Human Resource and Marketing Professionals",5,5,5,5,3,3,3,3,5
1413,Female,Retail Trade,1992,Clerical and administrative workers - General Clerical Workers,1,1,1,4,1,2,1,1,4
1414,Male,Financial and Insurance,1984,Professionals - ICT Professionals,5,5,5,5,5,5,5,5,4
1415,Female,Information Media and Telecommunications,1977,Clerical and administrative workers - General Clerical Workers,5,1,1,1,3,4,4,4,4
1416,Female,Financial and Insurance,1994,"Professionals - Business, Human Resource and Marketing Professionals",4,4,2,3,4,3,4,5,3
1417,Female,"Professional, Scientific and Technical",1979,Managers - Specialist Managers,5,4,4,5,4,2,5,4,4
1418,Female,"Professional, Scientific and Technical",1976,"Professionals - Business, Human Resource and Marketing Professionals",5,4,4,3,5,5,5,5,5
1419,Male,Information Media and Telecommunications,1987,Managers - Specialist Managers,5,5,5,3,5,1,3,4,5
1420,Female,Construction,1984,Clerical and administrative workers - Office Managers and Program Administrators,4,2,2,4,2,4,4,2,4
1421,Female,"Professional, Scientific and Technical",1984,"Professionals - Business, Human Resource and Marketing Professionals",4,3,4,5,5,5,4,5,4
1422,Male,Education and Training,1983,Managers - Specialist Managers,5,1,5,4,5,4,5,5,2
1423,Male,Financial and Insurance,1993,Managers - Specialist Managers,5,5,5,4,5,4,5,5,4
1424,Male,Other Services,1979,"Managers - Chief Executives, General Managers and Legislators",4,4,5,4,4,4,5,3,4
1425,Male,Health Care and Social Assistance,1993,Professionals - Health Professionals,1,1,1,1,3,1,2,2,2
1426,Female,Administrative and Support,1977,Clerical and administrative workers - Other Clerical and Administrative Workers,5,5,5,5,5,2,5,5,5
1427,Male,Education and Training,1980,Professionals - Education Professionals,2,4,1,2,4,4,4,5,2
1428,Female,Information Media and Telecommunications,1976,Clerical and administrative workers - Other Clerical and Administrative Workers,5,5,5,4,4,5,5,5,4
1429,Female,Other Services,1983,Clerical and administrative workers - Clerical and Office Support Workers,3,4,4,4,4,4,1,3,5
1430,Female,Wholesale Trade,1982,"Professionals - Business, Human Resource and Marketing Professionals",1,1,1,4,1,2,1,1,5
1431,Male,"Professional, Scientific and Technical",1991,Managers - Specialist Managers,5,5,5,4,5,5,4,4,5
1432,Female,Construction,1994,Technicians and trades workers - Construction Trades Workers,5,3,5,4,4,5,5,3,3
1433,Male,Accommodation and Food,1989,Professionals - ICT Professionals,4,4,2,2,4,4,4,3,3
1434,Female,Information Media and Telecommunications,1983,Clerical and administrative workers - General Clerical Workers,1,1,3,4,1,4,2,1,5
1435,Male,Arts and Recreation,1978,"Managers - Chief Executives, General Managers and Legislators",5,4,5,4,3,5,4,5,4
1436,Female,Health Care and Social Assistance,1982,Professionals - Health Professionals,4,4,4,5,5,4,4,5,3
1437,Male,Financial and Insurance,1991,"Professionals - Business, Human Resource and Marketing Professionals",4,5,2,2,5,5,5,5,4
1438,Male,"Professional, Scientific and Technical",1985,"Technicians and trades workers - Engineering, ICT and Science Technicians",1,1,1,1,1,1,2,1,1
1439,Female,"Professional, Scientific and Technical",1978,"Professionals - Legal, Social and Welfare Professionals",5,4,5,4,5,4,5,5,4
1440,Female,"Professional, Scientific and Technical",1979,"Professionals - Design, Engineering, Science and Transport Professionals",1,1,5,2,3,1,3,2,4
1441,Female,Health Care and Social Assistance,1986,Professionals - Health Professionals,2,1,1,5,1,4,2,1,1
1442,Female,Education and Training,1983,"Professionals - Business, Human Resource and Marketing Professionals",4,2,4,4,2,3,3,4,3
1443,Male,Financial and Insurance,1977,Managers - Specialist Managers,4,4,4,4,4,2,4,5,4
1444,Female,Health Care and Social Assistance,1984,"Managers - Hospitality, Retail and Service Managers",3,3,3,3,4,1,1,5,4
1445,Female,Education and Training,1984,Professionals - Education Professionals,4,2,5,4,5,5,4,5,4
1446,Female,Construction,1981,"Managers - Hospitality, Retail and Service Managers",4,2,4,4,4,4,4,4,4
1447,Female,Health Care and Social Assistance,1987,"Professionals - Legal, Social and Welfare Professionals",3,3,3,2,4,4,4,4,4
1448,Male,"Rental, Hiring and Real Estate",1984,"Professionals - Business, Human Resource and Marketing Professionals",5,5,5,3,5,3,5,5,4
1449,Female,Financial and Insurance,1978,"Professionals - Business, Human Resource and Marketing Professionals",4,3,4,3,4,4,4,3,3
1450,Male,Education and Training,1990,Managers - Specialist Managers,5,5,5,5,5,5,4,4,4
1451,Female,Other Services,1982,"Managers - Chief Executives, General Managers and Legislators",4,1,4,1,3,5,5,1,5
1452,Male,Education and Training,1989,Professionals - Education Professionals,3,3,3,3,3,3,3,3,3
1453,Female,Other Services,1994,Sales workers - Sales Representatives and Agents,5,5,3,4,4,5,4,4,5
1454,Male,Information Media and Telecommunications,1998,Managers - Specialist Managers,4,4,5,5,5,4,5,4,4
1455,Male,Manufacturing,1989,Managers - Specialist Managers,4,4,5,5,3,4,4,4,5
1456,Female,"Professional, Scientific and Technical",1999,Professionals - Health Professionals,5,5,5,3,5,5,5,5,5
1457,Male,"Transport, Postal and Warehousing",1992,"Professionals - Business, Human Resource and Marketing Professionals",4,4,4,2,5,5,4,4,5
1458,Female,Wholesale Trade,1994,Clerical and administrative workers - Office Managers and Program Administrators,4,5,5,2,3,4,4,4,4
1459,Female,Other Services,1993,"Professionals - Legal, Social and Welfare Professionals",5,4,5,1,3,4,4,3,5
1460,Female,"Rental, Hiring and Real Estate",1996,"Managers - Hospitality, Retail and Service Managers",3,5,5,4,5,5,5,5,5
1461,Male,Financial and Insurance,1973,"Managers - Chief Executives, General Managers and Legislators",5,5,5,5,5,4,5,5,5
1462,Female,Administrative and Support,1987,Clerical and administrative workers - Personal Assistants and Secretaries,3,1,4,5,5,4,4,1,5
1463,Female,Education and Training,1976,Clerical and administrative workers - Other Clerical and Administrative Workers,3,3,4,5,5,2,5,4,5
1464,Male,"Transport, Postal and Warehousing",1997,Machinery operators and drivers - Mobile Plant Operators,4,3,5,3,3,4,4,4,4
1465,Male,Financial and Insurance,1995,"Professionals - Business, Human Resource and Marketing Professionals",5,2,5,4,4,5,4,5,4
1466,Female,Financial and Insurance,1980,"Professionals - Business, Human Resource and Marketing Professionals",4,4,5,2,5,4,5,4,4
1467,Male,Financial and Insurance,1988,Professionals - ICT Professionals,5,4,4,2,5,5,5,5,4
1468,Female,Information Media and Telecommunications,1982,Professionals - ICT Professionals,5,5,5,5,5,4,4,5,5
1469,Male,Construction,1980,Managers - Specialist Managers,4,5,4,1,5,5,5,5,4
1470,Female,Administrative and Support,1983,Clerical and administrative workers - General Clerical Workers,3,1,1,5,4,4,5,2,5
1471,Female,Other Services,1993,"Professionals - Design, Engineering, Science and Transport Professionals",3,3,2,3,5,3,5,4,2
1472,Female,"Agriculture, Forestry and Fishing",1999,"Managers - Chief Executives, General Managers and Legislators",3,2,1,3,3,3,2,3,4
1473,Female,Administrative and Support,1987,Clerical and administrative workers - Office Managers and Program Administrators,5,5,5,5,3,5,2,5,5
1474,Female,Construction,1981,"Managers - Hospitality, Retail and Service Managers",5,4,4,4,5,5,5,3,5
1475,Female,Education and Training,1991,"Professionals - Business, Human Resource and Marketing Professionals",3,1,3,4,3,4,5,3,4
1476,Female,Other Services,1978,Clerical and administrative workers - Numerical Clerks,4,4,4,4,5,5,5,5,5
1477,Female,Health Care and Social Assistance,1988,Sales workers - Sales Representatives and Agents,5,5,5,3,5,5,5,5,5
1478,Male,Education and Training,1993,Managers - Specialist Managers,4,2,3,3,4,4,4,4,4
1479,Male,Other Services,1977,Professionals - ICT Professionals,4,3,3,5,5,3,3,4,3
1480,Male,Health Care and Social Assistance,1980,Professionals - Health Professionals,2,1,2,3,2,2,2,2,1
1481,Male,"Professional, Scientific and Technical",1978,Clerical and administrative workers - Numerical Clerks,3,4,1,5,3,4,4,3,5
1482,Female,Health Care and Social Assistance,1993,"Managers - Chief Executives, General Managers and Legislators",4,3,4,4,5,4,2,4,2
1483,Male,Financial and Insurance,1980,Managers - Farmers and Farm Managers,3,4,4,5,4,3,3,5,4
1484,Female,Health Care and Social Assistance,1993,Community and personal service workers - Health and Welfare Support Workers,4,4,5,5,5,5,3,4,4
1485,Female,Financial and Insurance,1989,Managers - Specialist Managers,2,1,3,5,1,1,2,1,4
1486,Female,Construction,1996,Labourers - Construction and Mining Labourers,5,5,5,5,5,5,5,5,5
1487,Male,Health Care and Social Assistance,1985,Professionals - Health Professionals,4,5,5,4,5,5,4,4,5
1488,Female,Health Care and Social Assistance,1987,Professionals - Health Professionals,3,1,1,4,3,4,4,3,5
1489,Female,Financial and Insurance,1995,"Professionals - Design, Engineering, Science and Transport Professionals",5,5,5,1,5,5,5,5,4
1490,Female,Administrative and Support,1993,Clerical and administrative workers - Other Clerical and Administrative Workers,3,3,3,3,3,3,3,3,3
1491,Female,Financial and Insurance,1980,Clerical and administrative workers - Other Clerical and Administrative Workers,4,2,5,1,5,3,1,4,1
1492,Female,Financial and Insurance,1994,"Professionals - Business, Human Resource and Marketing Professionals",5,5,5,1,5,5,5,5,4
1493,Male,Information Media and Telecommunications,1986,"Managers - Chief Executives, General Managers and Legislators",4,5,5,4,4,5,4,5,5
1494,Female,Arts and Recreation,1973,"Professionals - Business, Human Resource and Marketing Professionals",3,1,4,5,1,4,2,2,4
1495,Female,Manufacturing,1994,Clerical and administrative workers - Office Managers and Program Administrators,5,5,5,5,4,4,4,4,5
1496,Male,Manufacturing,1988,Clerical and administrative workers - Office Managers and Program Administrators,4,1,4,4,4,2,4,3,4
1497,Female,Mining,1990,Clerical and administrative workers - Numerical Clerks,3,2,3,4,4,4,4,4,4
1498,Female,Financial and Insurance,1995,"Professionals - Business, Human Resource and Marketing Professionals",4,4,5,4,5,5,5,5,5
1499,Female,Manufacturing,1976,Managers - Specialist Managers,5,5,5,4,4,4,4,5,5
1500,Female,Financial and Insurance,1964,Clerical and administrative workers - Clerical and Office Support Workers,5,5,5,5,4,5,4,5,4
1501,Female,Mining,1980,"Managers - Chief Executives, General Managers and Legislators",3,2,4,5,3,4,4,4,4
1502,Female,Other Services,1989,Managers - Specialist Managers,3,2,4,5,2,2,4,3,5
1503,Male,Other Services,1979,Clerical and administrative workers - Other Clerical and Administrative Workers,5,1,1,5,5,5,5,5,5
1504,Male,Construction,1974,Technicians and trades workers - Construction Trades Workers,1,2,2,1,3,2,2,2,3
1505,Male,Financial and Insurance,1989,"Professionals - Business, Human Resource and Marketing Professionals",3,3,3,3,3,3,3,3,3
1506,Female,Mining,1987,Clerical and administrative workers - Office Managers and Program Administrators,4,4,3,4,4,4,4,3,3
1507,Female,Health Care and Social Assistance,1963,"Managers - Hospitality, Retail and Service Managers",1,1,5,5,2,4,1,4,4
1508,Male,Wholesale Trade,1995,"Managers - Chief Executives, General Managers and Legislators",4,3,3,4,3,4,3,4,4
1509,Female,Health Care and Social Assistance,1993,Professionals - Health Professionals,4,4,4,3,2,2,1,3,3
1510,Female,Administrative and Support,1979,Clerical and administrative workers - Clerical and Office Support Workers,1,1,1,1,1,1,1,1,5
1511,Female,Education and Training,1965,"Managers - Chief Executives, General Managers and Legislators",3,3,3,3,4,4,4,5,4
1512,Female,Mining,1987,Clerical and administrative workers - Office Managers and Program Administrators,3,4,4,4,3,3,4,3,3
